player,playertoi,teamtoi,toi_perc,TOI_QOT,TOI_QOC,game_strength,last_team,all_teams,last_update,team,Pos
JACK WILLIAMS,1343.6333333333334,4549.916666666667,0.18583333333333332,0.2705241499576294,0.2578763596352945,AS_Without_EN,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
NATHAN LAGARA,492.51666666666665,2118.9333333333334,0.18318719024018298,0.27039670349155137,0.26610458668952586,AS_Without_EN,N.J,N.J,2025-10-15 18:12:13,N.J,F
SAMUEL GIRARD,560.2166666666667,2117.116666666667,0.34935089721468104,0.270322696084407,0.28407075766737705,AS_Without_EN,COL,COL,2025-10-15 18:12:13,COL,D
PATRICK MAROON,351.43333333333334,1571.3166666666666,0.192214132019444,0.270179973330838,0.2747100567972381,AS_Without_EN,CHI,CHI,2025-10-15 18:12:13,CHI,F
ANGUS CROOKSHANK,1040.9166666666667,3841.65,0.16600091908515677,0.2701775141326238,0.26640998763043966,AS_Without_EN,OTT,OTT,2025-10-15 18:12:13,OTT,F
ZAYNE PAREKH,54.63333333333333,360.0,0.33752796420581654,0.2701106336169625,0.2819828734430159,AS_Without_EN,CGY,CGY,2025-10-15 18:12:13,CGY,D
TREVOR VAN RIEMSDYK,1087.0,4802.55,0.29492070002734483,0.27004768510904453,0.2807065882722098,AS_Without_EN,WSH,WSH,2025-10-15 18:12:13,WSH,D
JUSTIN BARRON,55.166666666666664,366.53333333333336,0.2900197493560982,0.26990726765661505,0.2836753812156878,AS_Without_EN,NSH,MTL/NSH,2025-10-15 18:12:13,NSH,D
JUSTIN BARRON,55.166666666666664,366.53333333333336,0.2900197493560982,0.26990726765661505,0.2836753812156878,AS_Without_EN,NSH,MTL/NSH,2025-10-15 18:12:13,MTL,D
FEDOR SVECHKOV,732.6833333333333,3764.866666666667,0.2165698543196057,0.2698986953034385,0.27574727920120684,AS_Without_EN,NSH,NSH,2025-10-15 18:12:13,NSH,F
JONAS RONDBJERG,1414.1166666666666,4606.05,0.16423134132470033,0.26971382749480477,0.2765174079799614,AS_Without_EN,VGK,VGK,2025-10-15 18:12:13,VGK,F
TANNER JEANNOT,1596.6166666666666,4981.383333333333,0.18447131252385207,0.2696820299514069,0.27209725847453003,AS_Without_EN,L.A,L.A,2025-10-15 18:12:13,L.A,F
MIKE REILLY,11.15,60.0,0.24897240164415738,0.2696652957761048,0.27823351633688426,AS_Without_EN,NYI,NYI,2025-10-15 18:12:13,NYI,D
KYLE BURROUGHS,20.516666666666666,60.0,0.13072028852369774,0.2696514946883371,0.27299908168660025,AS_Without_EN,L.A,L.A,2025-10-15 18:12:13,L.A,D
ADAM KLAPKA,1450.1333333333334,4994.216666666666,0.15968083578660155,0.2695801949006877,0.279571096481128,AS_Without_EN,CGY,CGY,2025-10-15 18:12:13,CGY,F
MAX SASSON,299.21666666666664,1896.5833333333333,0.17044711852677713,0.26955941836129177,0.2749136382164421,AS_Without_EN,VAN,VAN,2025-10-15 18:12:13,VAN,F
MATT DUMBA,113.43333333333334,425.0,0.2567391791881588,0.26942222420263773,0.27846383806251773,AS_Without_EN,DAL,DAL,2025-10-15 18:12:13,DAL,D
JAMIE DRYSDALE,258.0,2000.8166666666666,0.32573488185822985,0.2693962541383156,0.2831437054963543,AS_Without_EN,PHI,PHI,2025-10-15 18:12:13,PHI,D
EGOR ZAMULA,690.8333333333334,2915.483333333333,0.2743103318633977,0.26934622754473836,0.2799623755342213,AS_Without_EN,PHI,PHI,2025-10-15 18:12:13,PHI,D
ZACH WHITECLOUD,998.0166666666667,3700.4333333333334,0.29391703945312797,0.2692508516109389,0.2814774158458092,AS_Without_EN,VGK,VGK,2025-10-15 18:12:13,VGK,D
SCOTT PERUNOVICH,18.083333333333332,120.0,0.26614874863282506,0.26924880359067,0.2777511801167356,AS_Without_EN,NYI,STL/NYI,2025-10-15 18:12:13,STL,D
SCOTT PERUNOVICH,18.083333333333332,120.0,0.26614874863282506,0.26924880359067,0.2777511801167356,AS_Without_EN,NYI,STL/NYI,2025-10-15 18:12:13,NYI,D
NICO STURM,621.1833333333333,2352.5333333333333,0.17457727744467558,0.2692401417149439,0.2769659932920388,AS_Without_EN,FLA,S.J/FLA,2025-10-15 18:12:13,S.J,F
NICO STURM,621.1833333333333,2352.5333333333333,0.17457727744467558,0.2692401417149439,0.2769659932920388,AS_Without_EN,FLA,S.J/FLA,2025-10-15 18:12:13,FLA,F
RYAN SUTER,1333.7666666666667,4255.25,0.32381174645557415,0.26920314061406136,0.28314638841663814,AS_Without_EN,STL,STL,2025-10-15 18:12:13,STL,D
SAM LAFFERTY,784.7,4117.716666666666,0.1659402417441729,0.2690882422185185,0.2741623890080297,AS_Without_EN,BUF,BUF,2025-10-15 18:12:13,BUF,F
LOGAN MAILLOUX,738.1166666666667,4063.35,0.2694976076555024,0.2690772857369917,0.27813087166577305,AS_Without_EN,MTL,MTL,2025-10-15 18:12:13,MTL,D
ANDREW PEEKE,78.66666666666667,482.46666666666664,0.3108161018889948,0.26907078903156006,0.28409523665650843,AS_Without_EN,BOS,BOS,2025-10-15 18:12:13,BOS,D
CARSON SOUCY,299.6,1775.15,0.2974213213157058,0.26906396804367466,0.28782829927799214,AS_Without_EN,NYR,VAN/NYR,2025-10-15 18:12:13,VAN,D
CARSON SOUCY,299.6,1775.15,0.2974213213157058,0.26906396804367466,0.28782829927799214,AS_Without_EN,NYR,VAN/NYR,2025-10-15 18:12:13,NYR,D
ADAM BOQVIST,32.03333333333333,180.0,0.23347569492100143,0.26905095470477086,0.27765252289282993,AS_Without_EN,NYI,FLA/NYI,2025-10-15 18:12:13,FLA,D
ADAM BOQVIST,32.03333333333333,180.0,0.23347569492100143,0.26905095470477086,0.27765252289282993,AS_Without_EN,NYI,FLA/NYI,2025-10-15 18:12:13,NYI,D
MILES WOOD,1122.05,4009.15,0.19097477345089395,0.2690328775166699,0.27586250646286575,AS_Without_EN,COL,COL,2025-10-15 18:12:13,COL,F
MICHAEL KESSELRING,1293.9666666666667,4477.766666666666,0.2920420955464378,0.2690201107812716,0.2835618822973669,AS_Without_EN,UTA,UTA,2025-10-15 18:12:13,UTA,D
HAYDN FLEURY,670.0166666666667,3142.45,0.26724853031341295,0.2689598770812348,0.28158507765343826,AS_Without_EN,WPG,WPG,2025-10-15 18:12:13,WPG,D
JOSH MANSON,865.9833333333333,2907.5666666666666,0.30107329982101827,0.2689558111755489,0.28260824933733364,AS_Without_EN,COL,COL,2025-10-15 18:12:13,COL,D
ALBERT JOHANSSON,1050.8166666666666,3633.25,0.2730134441930028,0.26890406024115027,0.2787694568901224,AS_Without_EN,DET,DET,2025-10-15 18:12:13,DET,D
KEVIN ROONEY,1212.45,4592.783333333334,0.1559169047042044,0.26889418889546973,0.2771825930625234,AS_Without_EN,CGY,CGY,2025-10-15 18:12:13,CGY,F
BECK MALENSTYN,284.3333333333333,970.0,0.17667233317586142,0.26889012676682594,0.27565959840290527,AS_Without_EN,BUF,BUF,2025-10-15 18:12:13,BUF,F
MITCHELL CHAFFEE,659.1666666666666,4276.066666666667,0.20177997253707922,0.2686341984254124,0.27955971299565796,AS_Without_EN,T.B,T.B,2025-10-15 18:12:13,T.B,F
SAM MONTEMBEAULT,125.13333333333334,781.6333333333333,0.014366498548066636,0.26856433706096605,0.30874036938503385,AS_Without_EN,MTL,MTL,2025-10-15 18:12:13,MTL,G
DAMON SEVERSON,650.5166666666667,2593.9,0.31544459655274554,0.26855101272854065,0.2830789752116384,AS_Without_EN,CBJ,CBJ,2025-10-15 18:12:13,CBJ,D
JACOB BRYSON,474.43333333333334,1885.3,0.24104114307808572,0.2684907290051656,0.280451102007527,AS_Without_EN,BUF,BUF,2025-10-15 18:12:13,BUF,D
TY DELLANDREA,837.45,3404.45,0.19684112728398886,0.2684841100141981,0.2782244134554058,AS_Without_EN,S.J,S.J,2025-10-15 18:12:13,S.J,F
JUHA JAASKA,592.5666666666667,3643.133333333333,0.15145518227080684,0.2684397943558365,0.2644276604768116,AS_Without_EN,CAR,CAR,2025-10-15 18:12:13,CAR,F
MITCHELL STEPHENS,800.35,4607.116666666667,0.15612554090618888,0.26833952377970527,0.27878570834799765,AS_Without_EN,SEA,SEA,2025-10-15 18:12:13,SEA,F
MAX JONES,525.1666666666666,2200.5666666666666,0.1594092237881234,0.2683127313462024,0.26729236571707043,AS_Without_EN,EDM,BOS/EDM,2025-10-15 18:12:13,EDM,F
MAX JONES,525.1666666666666,2200.5666666666666,0.1594092237881234,0.2683127313462024,0.26729236571707043,AS_Without_EN,EDM,BOS/EDM,2025-10-15 18:12:13,BOS,F
LUKE SCHENN,1371.65,4191.566666666667,0.26776283046478633,0.2683062393636935,0.27919192906563356,AS_Without_EN,WPG,NSH/WPG,2025-10-15 18:12:13,NSH,D
LUKE SCHENN,1371.65,4191.566666666667,0.26776283046478633,0.2683062393636935,0.27919192906563356,AS_Without_EN,WPG,NSH/WPG,2025-10-15 18:12:13,WPG,D
NOLAN FOOTE,793.2166666666667,3994.9,0.1641826731489599,0.2682248299475735,0.27513510525332946,AS_Without_EN,N.J,N.J,2025-10-15 18:12:13,N.J,F
TIM WASHE,439.4166666666667,1459.15,0.12458048060142302,0.2681631497006098,0.28727420337659615,AS_Without_EN,ANA,ANA,2025-10-15 18:12:13,ANA,F
JACOB QUILLAN,1.5666666666666667,120.0,0.08333333333333333,0.26812405440838816,0.2839004534931564,AS_Without_EN,TOR,TOR,2025-10-15 18:12:13,TOR,F
MORGAN BARRON,767.7666666666667,4471.416666666667,0.17326937454222532,0.2681007535548451,0.2737819890034133,AS_Without_EN,WPG,WPG,2025-10-15 18:12:13,WPG,F
VICTOR MANCINI,420.1333333333333,2239.3166666666666,0.2549954054881894,0.26802988707940745,0.27415114570595356,AS_Without_EN,VAN,NYR/VAN,2025-10-15 18:12:13,VAN,D
VICTOR MANCINI,420.1333333333333,2239.3166666666666,0.2549954054881894,0.26802988707940745,0.27415114570595356,AS_Without_EN,VAN,NYR/VAN,2025-10-15 18:12:13,NYR,D
STEVEN LORENTZ,359.01666666666665,1714.2,0.1772784373396557,0.2679654280230219,0.27150867675996776,AS_Without_EN,TOR,TOR,2025-10-15 18:12:13,TOR,F
NOLAN ALLAN,1196.5166666666667,4131.916666666667,0.2548468245396834,0.2679321424320779,0.2791784661911586,AS_Without_EN,CHI,CHI,2025-10-15 18:12:13,CHI,D
ALEX NYLANDER,15.466666666666667,125.88333333333334,0.16978202105020992,0.26787692248672,0.26761427385044495,AS_Without_EN,TOR,TOR,2025-10-15 18:12:13,TOR,F
ERIK JOHNSON,1290.5166666666667,4714.533333333334,0.2429524675102732,0.26785978166139424,0.2811740856693829,AS_Without_EN,COL,PHI/COL,2025-10-15 18:12:13,PHI,D
ERIK JOHNSON,1290.5166666666667,4714.533333333334,0.2429524675102732,0.26785978166139424,0.2811740856693829,AS_Without_EN,COL,PHI/COL,2025-10-15 18:12:13,COL,D
MATT ROY,203.71666666666667,1289.1666666666667,0.32766996206367127,0.26785623815204695,0.28576529167886544,AS_Without_EN,WSH,WSH,2025-10-15 18:12:13,WSH,D
JUSTIN KIRKLAND,728.4833333333333,2567.7833333333333,0.1597562905523026,0.2678442945896894,0.2795686901903497,AS_Without_EN,CGY,CGY,2025-10-15 18:12:13,CGY,F
HENRY THRUN,243.9,1568.5166666666667,0.29464541555690216,0.2677923952495113,0.2829424623386937,AS_Without_EN,S.J,S.J,2025-10-15 18:12:13,S.J,D
JAYDEN STRUBLE,915.65,3989.5833333333335,0.24901066973901717,0.26776046116444213,0.2752334164412708,AS_Without_EN,MTL,MTL,2025-10-15 18:12:13,MTL,D
ETHAN DEL MASTRO,160.71666666666667,1086.4,0.3054812367680246,0.26771993774148467,0.2803386886928896,AS_Without_EN,CHI,CHI,2025-10-15 18:12:13,CHI,D
BRENDAN BRISSON,1429.35,4829.783333333334,0.1674365984727067,0.26770461474362406,0.2578371877844159,AS_Without_EN,VGK,VGK,2025-10-15 18:12:13,VGK,F
COLE REINHARDT,789.65,2770.6,0.14105784956751927,0.26769394126333174,0.26965020162474385,AS_Without_EN,OTT,OTT,2025-10-15 18:12:13,OTT,F
SCOTT MAYFIELD,68.66666666666667,426.5,0.2818207805173583,0.2676885872915402,0.2799705912559561,AS_Without_EN,NYI,NYI,2025-10-15 18:12:13,NYI,D
NOAH GREGOR,645.6,3761.483333333333,0.18639431462402634,0.26761014746556483,0.27240459383629806,AS_Without_EN,S.J,OTT/S.J,2025-10-15 18:12:13,OTT,F
NOAH GREGOR,645.6,3761.483333333333,0.18639431462402634,0.26761014746556483,0.27240459383629806,AS_Without_EN,S.J,OTT/S.J,2025-10-15 18:12:13,S.J,F
ERIK GUDBRANSON,843.3,4834.583333333333,0.29456375487095254,0.26760958707150906,0.27893580917126043,AS_Without_EN,CBJ,CBJ,2025-10-15 18:12:13,CBJ,D
TYSON JOST,5.35,60.0,0.1732903532873245,0.2674176428219119,0.2656802778816678,AS_Without_EN,CAR,CAR,2025-10-15 18:12:13,CAR,F
TROY STECHER,565.85,2305.6666666666665,0.23369523336558468,0.26739485468392327,0.2798829702798898,AS_Without_EN,EDM,EDM,2025-10-15 18:12:13,EDM,D
ELIAS PETTERSSON(D),49.43333333333333,300.0,0.21369892986434338,0.2673642814661779,0.2767930928078887,AS_Without_EN,VAN,VAN,2025-10-15 18:12:13,VAN,D
PAVEL MINTYUKOV,86.75,368.6166666666667,0.2921787640444809,0.2672771376113999,0.2830726432826948,AS_Without_EN,ANA,ANA,2025-10-15 18:12:13,ANA,D
JANSEN HARKINS,915.6666666666666,3402.883333333333,0.1817281919389614,0.2672752799989068,0.2758585069912028,AS_Without_EN,ANA,ANA,2025-10-15 18:12:13,ANA,F
DALIBOR DVORSKY,802.6166666666667,4131.516666666666,0.16186894257196585,0.2670705731188548,0.26468246671535756,AS_Without_EN,STL,STL,2025-10-15 18:12:13,STL,F
SHANE BOWERS,1150.7,4110.55,0.14290867118741885,0.2669202758763479,0.2690092196806413,AS_Without_EN,N.J,N.J,2025-10-15 18:12:13,N.J,F
CONNOR DEWAR,677.5,3771.95,0.1931410053931375,0.2669049800125736,0.27827750095251885,AS_Without_EN,PIT,TOR/PIT,2025-10-15 18:12:13,TOR,F
CONNOR DEWAR,677.5,3771.95,0.1931410053931375,0.2669049800125736,0.27827750095251885,AS_Without_EN,PIT,TOR/PIT,2025-10-15 18:12:13,PIT,F
BRADEN SCHNEIDER,258.31666666666666,1692.9666666666667,0.30090056404304927,0.2668671797243293,0.2802636254950477,AS_Without_EN,NYR,NYR,2025-10-15 18:12:13,NYR,D
SIMON BENOIT,489.5,1886.3,0.27669962782666735,0.26669978046754783,0.2804719138549954,AS_Without_EN,TOR,TOR,2025-10-15 18:12:13,TOR,D
ZAC JONES,139.43333333333334,1020.0,0.2907962962962963,0.26663551826789883,0.27857835915600515,AS_Without_EN,NYR,NYR,2025-10-15 18:12:13,NYR,D
LUCAS CONDOTTA,923.4833333333333,3293.6666666666665,0.13939713578644164,0.2665808242374781,0.2699976384382421,AS_Without_EN,MTL,MTL,2025-10-15 18:12:13,MTL,F
DREW HELLESON,1292.5166666666667,4218.833333333333,0.27302263220532186,0.2665778097693427,0.2794240992701266,AS_Without_EN,ANA,ANA,2025-10-15 18:12:13,ANA,D
MARK KASTELIC,577.4166666666666,3152.133333333333,0.17859451430562368,0.26654789157724573,0.27416502951353633,AS_Without_EN,BOS,BOS,2025-10-15 18:12:13,BOS,F
EMIL ANDRAE,401.73333333333335,2358.266666666667,0.28716359679388503,0.2665270675014528,0.2795008995437708,AS_Without_EN,PHI,PHI,2025-10-15 18:12:13,PHI,D
CRAIG SMITH,13.15,60.0,0.1889199856476498,0.26649268084610855,0.2725266649203631,AS_Without_EN,DET,CHI/DET,2025-10-15 18:12:13,CHI,F
CRAIG SMITH,13.15,60.0,0.1889199856476498,0.26649268084610855,0.2725266649203631,AS_Without_EN,DET,CHI/DET,2025-10-15 18:12:13,DET,F
OWEN SILLINGER,1663.1333333333334,4994.216666666666,0.22134038800705466,0.2664841105116221,0.2715263625106939,AS_Without_EN,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
COLE SCHWINDT,57.416666666666664,420.0,0.15537083971405452,0.26645996177928366,0.2739184807733674,AS_Without_EN,VGK,VGK,2025-10-15 18:12:13,VGK,F
LIAN BICHSEL,88.8,544.7166666666667,0.24828383713393437,0.2664307454687509,0.2766116313800596,AS_Without_EN,DAL,DAL,2025-10-15 18:12:13,DAL,D
HELGE GRANS,92.11666666666666,361.23333333333335,0.2398506981245104,0.26632002034224617,0.2794254999207194,AS_Without_EN,PHI,PHI,2025-10-15 18:12:13,PHI,D
JULIEN GAUTHIER,554.7666666666667,2906.6,0.11981327800829876,0.26627428138016007,0.2761282571279555,AS_Without_EN,NYI,NYI,2025-10-15 18:12:13,NYI,F
FRASER MINTEN,1171.55,4432.116666666667,0.21815338151224248,0.2662651074596916,0.27204458074322113,AS_Without_EN,BOS,TOR/BOS,2025-10-15 18:12:13,TOR,F
FRASER MINTEN,1171.55,4432.116666666667,0.21815338151224248,0.2662651074596916,0.27204458074322113,AS_Without_EN,BOS,TOR/BOS,2025-10-15 18:12:13,BOS,F
COLE KOEPKE,18.816666666666666,120.0,0.188067106207977,0.26623029340094634,0.2755329281406573,AS_Without_EN,BOS,BOS,2025-10-15 18:12:13,BOS,F
PARKER FORD,1563.5,4865.183333333333,0.1316258560840604,0.2662041968994161,0.2839971633787141,AS_Without_EN,WPG,WPG,2025-10-15 18:12:13,WPG,F
CONOR TIMMINS,668.9833333333333,3563.05,0.2834183747607561,0.26609185903607274,0.2808098622792523,AS_Without_EN,PIT,TOR/PIT,2025-10-15 18:12:13,TOR,D
CONOR TIMMINS,668.9833333333333,3563.05,0.2834183747607561,0.26609185903607274,0.2808098622792523,AS_Without_EN,PIT,TOR/PIT,2025-10-15 18:12:13,PIT,D
JAKUB LAUKO,654.9,3707.483333333333,0.17924314867045746,0.26601988203229937,0.2750310867899554,AS_Without_EN,BOS,MIN/BOS,2025-10-15 18:12:13,MIN,F
JAKUB LAUKO,654.9,3707.483333333333,0.17924314867045746,0.26601988203229937,0.2750310867899554,AS_Without_EN,BOS,MIN/BOS,2025-10-15 18:12:13,BOS,F
KEVIN LABANC,553.85,2304.8,0.17364536068915631,0.26590894273161586,0.2709666735536754,AS_Without_EN,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
IAN COLE,23.5,181.95,0.3323729141425968,0.26573292454975445,0.28542428135357883,AS_Without_EN,UTA,UTA,2025-10-15 18:12:13,UTA,D
DEREK FORBORT,1155.7333333333333,4122.283333333334,0.28175970654335974,0.26570544443119587,0.284086012294322,AS_Without_EN,VAN,VAN,2025-10-15 18:12:13,VAN,D
DYLAN COGHLAN,47.416666666666664,185.0,0.25550640060240964,0.2656503674990837,0.2789749492878938,AS_Without_EN,WPG,WPG,2025-10-15 18:12:13,WPG,D
NICOLAS HAGUE,33.016666666666666,240.0,0.2847574521701648,0.26564047522785156,0.2781055565573319,AS_Without_EN,VGK,VGK,2025-10-15 18:12:13,VGK,D
TYLER TUCKER,880.3333333333334,3864.7166666666667,0.24556842883714677,0.2656023945654428,0.27188375713996726,AS_Without_EN,STL,STL,2025-10-15 18:12:13,STL,D
MARC GATCOMB,60.81666666666667,245.93333333333334,0.16481975437150767,0.2655741288887974,0.26209905688442536,AS_Without_EN,NYI,NYI,2025-10-15 18:12:13,NYI,F
ROSS JOHNSTON,356.81666666666666,2069.75,0.14562405192674527,0.2654566729848564,0.26933441432884,AS_Without_EN,ANA,ANA,2025-10-15 18:12:13,ANA,F
JOONA KOPPANEN,820.9666666666667,4424.233333333334,0.2233996813272971,0.2653438549703284,0.27946465505640466,AS_Without_EN,PIT,PIT,2025-10-15 18:12:13,PIT,F
BRIAN DUMOULIN,273.48333333333335,1264.35,0.3229585205995789,0.26534055915369553,0.2888497661731603,AS_Without_EN,N.J,ANA/N.J,2025-10-15 18:12:13,ANA,D
BRIAN DUMOULIN,273.48333333333335,1264.35,0.3229585205995789,0.26534055915369553,0.2888497661731603,AS_Without_EN,N.J,ANA/N.J,2025-10-15 18:12:13,N.J,D
JACK THOMPSON,599.9833333333333,3386.233333333333,0.26345357508540157,0.26532412488654944,0.28012361865821667,AS_Without_EN,S.J,S.J,2025-10-15 18:12:13,S.J,D
OLIVER WAHLSTROM,1244.2,4554.833333333333,0.17117721807696068,0.2652809223565295,0.2748535981885036,AS_Without_EN,BOS,NYI/BOS,2025-10-15 18:12:13,NYI,F
OLIVER WAHLSTROM,1244.2,4554.833333333333,0.17117721807696068,0.2652809223565295,0.2748535981885036,AS_Without_EN,BOS,NYI/BOS,2025-10-15 18:12:13,BOS,F
MARAT KHUSNUTDINOV,388.76666666666665,2543.266666666667,0.20189402327929523,0.26525019154359814,0.27592348028732583,AS_Without_EN,BOS,MIN/BOS,2025-10-15 18:12:13,MIN,F
MARAT KHUSNUTDINOV,388.76666666666665,2543.266666666667,0.20189402327929523,0.26525019154359814,0.27592348028732583,AS_Without_EN,BOS,MIN/BOS,2025-10-15 18:12:13,BOS,F
HENDRIX LAPIERRE,634.6333333333333,2256.266666666667,0.16471019809244314,0.26512069387242054,0.2705715850838523,AS_Without_EN,WSH,WSH,2025-10-15 18:12:13,WSH,F
DAKOTA MERMIS,1700.1833333333334,4598.733333333334,0.2487274728298253,0.26506324893556726,0.2712362376956204,AS_Without_EN,TOR,UTA/TOR,2025-10-15 18:12:13,TOR,D
DAKOTA MERMIS,1700.1833333333334,4598.733333333334,0.2487274728298253,0.26506324893556726,0.2712362376956204,AS_Without_EN,TOR,UTA/TOR,2025-10-15 18:12:13,UTA,D
SHAYNE GOSTISBEHERE,570.1666666666666,2140.9666666666667,0.30463080872395043,0.2650414557508425,0.2775125781522511,AS_Without_EN,CAR,CAR,2025-10-15 18:12:13,CAR,D
JOSH MAHURA,273.43333333333334,960.8,0.2331787829713601,0.2649810622519821,0.2724800383846621,AS_Without_EN,SEA,SEA,2025-10-15 18:12:13,SEA,D
CONNOR CLIFTON,373.71666666666664,2621.616666666667,0.2690209201140676,0.2649576236548055,0.28139875012052107,AS_Without_EN,BUF,BUF,2025-10-15 18:12:13,BUF,D
GUILLAUME BRISEBOIS,439.71666666666664,2617.2833333333333,0.2622603244837758,0.26483928856335764,0.2795458685463021,AS_Without_EN,VAN,VAN,2025-10-15 18:12:13,VAN,D
TYSON KOZAK,264.5,1632.5833333333333,0.17444354161949036,0.26455745668513564,0.2762260449888752,AS_Without_EN,BUF,BUF,2025-10-15 18:12:13,BUF,F
KEVIN KORCHINSKI,7.7,65.0,0.2894834633965069,0.26455028803014435,0.27752454792302017,AS_Without_EN,CHI,CHI,2025-10-15 18:12:13,CHI,D
NOAH JUULSEN,906.3833333333333,4536.0,0.26696972581873574,0.2642308765717572,0.28831119425008445,AS_Without_EN,VAN,VAN,2025-10-15 18:12:13,VAN,D
URHO VAAKANAINEN,836.95,3085.7,0.27489414051987854,0.2642217621561366,0.27871279485345324,AS_Without_EN,NYR,ANA/NYR,2025-10-15 18:12:13,NYR,D
URHO VAAKANAINEN,836.95,3085.7,0.27489414051987854,0.2642217621561366,0.27871279485345324,AS_Without_EN,NYR,ANA/NYR,2025-10-15 18:12:13,ANA,D
DARNELL NURSE,147.21666666666667,667.2,0.37032545201668987,0.2641294559747522,0.2856181792108497,AS_Without_EN,EDM,EDM,2025-10-15 18:12:13,EDM,D
TAYLOR WARD,14.866666666666667,60.0,0.24664429530201343,0.2641280633268885,0.2689619418447163,AS_Without_EN,L.A,L.A,2025-10-15 18:12:13,L.A,F
JORDAN OESTERLE,844.15,3257.116666666667,0.2830514454729035,0.2641242367580458,0.2817578521728798,AS_Without_EN,NSH,BOS/NSH,2025-10-15 18:12:13,BOS,D
JORDAN OESTERLE,844.15,3257.116666666667,0.2830514454729035,0.2641242367580458,0.2817578521728798,AS_Without_EN,NSH,BOS/NSH,2025-10-15 18:12:13,NSH,D
JAKUB VRANA,381.7,2365.9166666666665,0.17291912590331962,0.2640876041688889,0.2741677532372751,AS_Without_EN,NSH,WSH/NSH,2025-10-15 18:12:13,WSH,F
JAKUB VRANA,381.7,2365.9166666666665,0.17291912590331962,0.2640876041688889,0.2741677532372751,AS_Without_EN,NSH,WSH/NSH,2025-10-15 18:12:13,NSH,F
RODRIGO ABOLS,613.3,3633.4666666666667,0.15478365292486937,0.26392609719718096,0.26611883903297767,AS_Without_EN,PHI,PHI,2025-10-15 18:12:13,PHI,F
DAVID SAVARD,1683.8666666666666,4958.733333333334,0.2729637152686689,0.2639141030397144,0.2804136654912031,AS_Without_EN,MTL,MTL,2025-10-15 18:12:13,MTL,D
TJ BRODIE,1380.3333333333333,4950.333333333333,0.2644181471948438,0.26388671528667595,0.27704683359723226,AS_Without_EN,CHI,CHI,2025-10-15 18:12:13,CHI,D
TREVOR LEWIS,220.28333333333333,1278.8,0.16814511783091768,0.26383194929791515,0.27102656235151434,AS_Without_EN,L.A,L.A,2025-10-15 18:12:13,L.A,F
JUSTIN HRYCKOWIAN,205.41666666666666,785.5833333333334,0.13346206269877328,0.2637766383488224,0.2750403745677897,AS_Without_EN,DAL,DAL,2025-10-15 18:12:13,DAL,F
DOMINIK SHINE,370.3833333333333,1526.6,0.1442967542503864,0.2637169689037694,0.263610802474085,AS_Without_EN,DET,DET,2025-10-15 18:12:13,DET,F
ARTTU HYRY,202.18333333333334,1334.7,0.14832038516249044,0.2636963062480216,0.2780483693104856,AS_Without_EN,DAL,DAL,2025-10-15 18:12:13,DAL,F
